,cooks_d,hat_diag,student_resid,id,inducted,is_high_cooks,is_high_leverage,is_influential
2904,0.00042393099858237867,0.024417231561749006,-0.5964047365680842,Charlie Root,0,0,1,1
2906,5.995176213612715e-07,0.0013459752831723698,-0.09664949955115405,Buddy Rosar,0,0,0,0
2907,1.3157435679957695e-06,0.0016973823716994066,-0.1274783801723791,John Roseboro,0,0,0,0
2908,5.280986290183099e-06,0.0055585462217721295,-0.14085626445157148,Al Rosen,0,0,0,0
2909,0.06702397477514963,0.0014037327357643487,-31.642988421122947,Pete Rose,0,1,0,1
2910,1.3022219851905455e-07,0.00042670665827510896,-0.0800377315440765,Buck Ross,0,0,0,0
2913,1.5560191653738262e-07,0.00046698166952533485,-0.08363070812223093,Gary Ross,0,0,0,0
2915,2.0495542619671677e-07,0.0005511876734283445,-0.08834254116960587,Jack Rothrock,0,0,0,0
2916,4.9824009352151434e-05,0.022534825723017304,0.21303576900955248,Edd Roush,1,0,1,1
2918,1.185512334181854e-05,0.0033802253892564124,-0.27092844605392563,Jack Rowe,0,0,0,0
2919,5.917041030484984e-05,0.01355780419148154,-0.3006789879142317,Schoolboy Rowe,0,0,0,0
2920,1.1885507247934047e-06,0.0011131944709923834,-0.14965496369355516,Jerry Royster,0,0,0,0
2921,5.214952573416687e-07,0.0009922996129181024,-0.10500206397492692,Dave Rozema,0,0,0,0
2922,2.789925775035222e-05,0.009634976261581246,-0.2454021111408244,Nap Rucker,0,0,0,0
2923,4.076014338791977e-05,0.01084377486500178,-0.2794278550520046,Joe Rudi,0,0,0,0
2924,9.847716182173288e-07,0.0013671615076550354,-0.12290524572870833,Dick Rudolph,0,0,0,0
2925,0.0005818803171607172,0.01989069626917988,-0.7759589448440878,Muddy Ruel,0,0,1,1
2927,3.072537885349716e-07,0.0007697340282249196,-0.09152099174170736,Dutch Ruether,0,0,0,0
2929,3.3331149696712987e-07,0.0008129290811417808,-0.09275383336421066,Leon Ruffin,0,0,0,0
2930,0.00029856865250358884,0.03238048317067445,0.4328549603340349,Red Ruffing,1,0,1,1
2931,4.586567388664677e-07,0.0006466729888958278,-0.12200305551342715,Vern Ruhle,0,0,0,0
2933,1.799745890726065e-06,0.0039030008922429286,-0.09821249256229318,Pete Runnels,0,0,0,0
2935,2.518240319272242e-07,0.0005516440266146248,-0.09788337897262732,Bob Rush,0,0,0,0
2936,0.004707459272624317,0.0007127619656527001,11.772693709791893,Amos Rusie,1,1,0,1
2937,1.8928142759202081e-07,0.0004741288516065631,-0.09154033063403853,Allen Russell,0,0,0,0
2938,1.7788504317791127e-06,0.0022070217213772396,-0.12995598403042413,Bill Russell,0,0,0,0
2939,5.48250792909677e-06,0.0023616010759505315,-0.2205375730288659,Branch Russell,0,0,0,0
2940,5.424050331016445e-07,0.0008866810510056704,-0.11329093558285402,Jack Russell,0,0,0,0
2942,8.345975144632029e-08,0.0003733367799342542,-0.06850412413823238,Jim Russell,0,0,0,0
2943,8.851917573526107e-08,0.00035591387803297415,-0.07225677386533265,John Russell,0,0,0,0
2944,6.892163924672502e-07,0.0010962438234655757,-0.11484066267318649,John Henry Russell,0,0,0,0
2945,2.2434260712699175e-10,0.00011358959253392203,0.00643978830068226,Babe Ruth,1,0,0,0
2946,3.454083944970588e-07,0.0007881615605940813,-0.09589528446057752,Dick Ruthven,0,0,0,0
2949,4.1526410032819525e-08,0.00031111415634861415,-0.05293517909689065,Connie Ryan,0,0,0,0
2950,7.232162512359589e-06,0.005739457387080097,-0.1622028273414359,Jack Ryan,0,0,0,0
2951,0.000495110959011681,0.021180875319194284,-0.6931706860385861,Jimmy Ryan,0,0,1,1
2952,1.2271149861801557e-07,0.0003873937543467788,-0.08154396639912267,Mike Ryan,0,0,0,0
2953,0.00011417395421024294,0.06210556319118586,0.19028514968601293,Nolan Ryan,1,0,1,1
2954,4.441643874854832e-07,0.0006119481679526148,-0.12342162825300365,Red Ryan,0,0,0,0
2955,1.865458255594653e-07,0.000549984246767814,-0.08437384278594462,Rosy Ryan,0,0,0,0
2956,1.4324499922817162e-07,0.0004278534533920095,-0.08383182758275005,Mike Ryba,0,0,0,0
2960,5.0926515460447095e-06,0.002137833324102946,-0.2234240836237157,Ray Sadecki,0,0,0,0
2961,1.6404168442204006e-05,0.007514843468041898,-0.21329898956861032,Johnny Sain,0,0,0,0
2962,1.37055298897223e-07,0.0004049108670275258,-0.084292688064285,Lenn Sakata,0,0,0,0
2964,1.3149912260226528e-07,0.0004638088527117848,-0.07714376306110093,Luis Salazar,0,0,0,0
2965,5.889050170388404e-07,0.0006891926065572471,-0.1339097692537056,Slim Sallee,0,0,0,0
2966,2.7032237007250805e-07,0.0005510156002467112,-0.10147265151256786,Harry Salmon,0,0,0,0
2970,9.608379857649824e-08,0.0004039962160509317,-0.07065751125150829,Joe Sambito,0,0,0,0
2975,8.984157919335541e-08,0.0003912774449680218,-0.0694258087413931,Ken Sanders,0,0,0,0
2979,2.2907634231652584e-06,0.0030965719029034796,-0.12444737137114238,Jack Sanford,0,0,0,0
2980,2.266006772096206e-07,0.0009155946877148775,-0.07205924492440138,Manny Sanguillen,0,0,0,0
2986,0.001983709212992959,0.0029112067981604656,3.7772788043724095,Louis Santop,1,1,0,1
2987,0.0010029714724044399,0.052687775241085366,0.615383118301862,Ron Santo,1,0,1,1
2988,7.869902706170898e-08,0.00033945316357691544,-0.06976388779873578,Tom Satriano,0,0,0,0
2989,6.098348266274061e-07,0.00222693254964468,-0.07574921134426935,Hank Sauer,0,0,0,0
2991,1.7202506034651354e-07,0.0005352069114581137,-0.08213502627915795,Carl Sawatski,0,0,0,0
2992,3.6455410175586785e-06,0.0043677692111585295,-0.13210226810074888,Steve Sax,0,0,0,0
2993,0.0014612935008457854,0.0513301911585553,-0.7530944944699165,George Scales,0,0,1,1
2994,4.6748901798314466e-08,0.00031629536224826694,-0.05570321326571657,Ray Scarborough,0,0,0,0
2995,9.836202099591819e-08,0.0003805520234744312,-0.07366033671325975,Paul Schaal,0,0,0,0
2996,1.9244877137280813e-06,0.001294063270941237,-0.17660714874878927,Germany Schaefer,0,0,0,0
2997,0.0008794159898522553,0.02573806075227715,0.836097228395422,Ray Schalk,1,0,1,1
